DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
17678	__label2__	5	Y	Kitchen	B003ZHU8M0	Cuisipro Surface Glide Technology 4-Sided Boxed Grater	Ultimate hand grater!	This is simply the most fabulous hand grater I have ever owned. Very sharp: food just glides across the grater with minimal pressure and yields perfect results.  I was hesitant to purchase because of the price.  But it is worth every penny!
20574	__label2__	5	Y	Home Entertainment	B007P6Y5CG	i-Link IR-210 PVR FTA Receiver HDMI Version	I link 210 HD.	The product is good, and I will recommended, but the selling company did not include a USB that others company include with this receiver. That USB is essential for the programming. If they can send it, it will be of a great help.<br /><br />Att. Fremiot Santiago.
1037	__label1__	3	N	Beauty	B001DNE3KQ	Panasonic ES8103S Arc3 Men’s Electric Shaver Wet/Dry with Nanotech Blades, 3-Blade Cordless with Flexible Pivoting Head	Plastic protector did not fit properly	My complaint is that the plastic protector for the head of the razor did not fit properly and has now cracked. I taped it back together. The manufacturer needs to redesign it so it fits better.
19530	__label2__	4	Y	Apparel	B00N911164	Pettigirl Girls Elsa Princess Dress Flashy Sequins Cape Toddler Elsa Queen Costume 5y	my niece loved it! But some of the stitching is poorly ...	Very cute dress... my niece loved it!  But some of the stitching is poorly done and there were several strings already pulling loose when it came out of the original packaging...
18220	__label2__	5	Y	Watches	B003S4JBS2	Sprout Unisex ST1011LVIVPR  Corn Resin & Purple Organic Cotton Strap Watch	Love Sprout Watches!	I have several Sprout watches and love them.  Nice to purchase something from a company that is globally conscious.  The corn resin case is durable, the strap is comfortable (I have a small wrist and the holes are in the right place!) the face is easy to read, and the colors are fun.  I was sorry this color did not come in the felt strap, as I have another watch with that feature and it is my favorite for comfort and fit.  One note: I did not notice (or it was not posted) that the strap has a metal buckle; many of their watches have plastic or resin.  I sometimes have an allergic reaction to metal on watch bands, but so far this has not been a problem.
7529	__label1__	5	N	Home Improvement	B001ANPD44	Normande Lighting BL1-103 60-Watt Banker's Lamp with Plastic Shade	novelty	I got this mostly for the novelty, but it turned out to be a lot more useful than I could have expected it to be. It's bright, goes well with my desk and most of all, it is very, very cheap. I like this kind of cheap thing.
12505	__label2__	5	Y	Home	B00E49OW1Q	HLC.ME 2 Piece Sheer Window Curtain Grommet Panels (Beige) - 84" Inch Long	Lovely curtains	Very light and airy. Makes our guest room look very fresh. And can't beat the price - since you're getting two of them in one package.
14607	__label2__	1	Y	Wireless	B00F94NKYK	iPhone 5C Case, E LV heavy Duty Rugged Dual Layer Hybrid Armor Defender Case Cover for iPhone 5C with 1 Screen Protector, 1 Stylus and 1 Microfiber - ZEBRA HOT PINK	Black wore off after a day.	If I could give negative stars I would. After a day the black on this case started wearing off, which looks ugly. So if you're looking for a case this is NOT it. The thing is I didn't have my phone anywhere that would rub off the color.
16211	__label2__	1	Y	Office Products	B00A14ZUGE	Ooma HD2 Handset	Terrible service from Ooma.	Terrible service from Ooma. For over 2 months, several chat and phone sessions I was never able to make outgoing calls from ported number. Online chat said they would send replacement unit, phone said no. Switched back to Vonage and it was working in 3 days. Now I have to file a claim with my credit card company against Ooma for services charged and not delivered, and for Ooma device.
7656	__label1__	5	N	Camera	B005IGVY6K	Nikon COOLPIX AW100 16 MP CMOS Waterproof Digital Camera with GPS and Full HD 1080p Video (Black)	Pleasantly surprised	This is the second underwater camera I have owned. The other one was a Olympus Stylus 770SW. The Olympus died on me in early April. I was thinking buying another Olympus, when I checked out the Nikon AW100. I decided to buy Nikon because it seemed a better camera than the Olympus Stylus Tough 8010 14MP Digit al Camera or Olympus ToughTG-1 iHS. In the end I am glad I bought the Nikon AW100. It has been a month now and I am glad to say I made a good choice.
19120	__label2__	5	Y	Wireless	B00B41AAX6	Leegoal(TM) Black Blue Durable Dual Layer 2 in 1 Hybrid Silicone Skin Case for Samsung Galaxy S3 Mini I8190	Perfect	Its perfect for the price and I would recommend it, and the shipping was on time that's why I gave it a 5 star.
6866	__label1__	5	N	Camera	B00LXS12O6	Crenova® Waterproof 1280*720P HD ONVIF iCloud Webcam Mini Dome Security IP Cam IR Night Vision Camera Outdoor Indoor	My Own Personal Private Eye	I don't know how I've lived without this for so long. I thought something like this would be way more complex and intricate, but it's really quite simple.  I've had pranksters move my welcome mat around, other mayhem.  This simple device solved the mystery, and I didn't have to hire a team of technicians to install it.  Thank you!  Profoundly discreet.
11565	__label2__	4	Y	Automotive	B001O1X65A	INNOVA 3300 Hands-free Digital Multimeter (10 MegOhm)	If you're like me, no matter what multimeter you buy, you'll need to put a copy of the manual in a safe place	I'd give this five stars if it were a bit more intuitive, but then, I'm not a regular user of this type of device.<br /><br />WARNING -- PUT A COPY OF THE MANUAL IN A SAFE PLACE<br /><br />When the manual (one sheet of paper printed on both sides) gets lost, I will have trouble remembering how to use this device, so I guess I should find a copy of a manual online and put it in my favorite places. Good advice for any purchaser who might lose things like I do.
15725	__label2__	5	Y	Health & Personal Care	B0018AXX7I	Buried Treasure Hair Skin and Nails Complete, 16 Fluid Ounce	Noticing a difference in my hair	I started using this about 3 weeks ago and after 2 weeks could tell a difference in my hair and that it is growing faster. Some people say the taste is not so good, but I don't think it tastes bad at all. I just mix it in a glass of water. It tastes fruity to me. I am so glad I found this product, can't wait to keep seeing the results with my hair. My nails have already grown fast on their own, so no problem there.
13886	__label2__	5	Y	Furniture	B005VAIL6O	Turner End Table -	Great Table	Table is solid and was easy to put together.  It does not wobble and looks very nice.  The wood is a very nice color.
2945	__label1__	3	N	Video Games	B00KAI3KW2	Microsoft Xbox One 500 GB Console - Black	It works well... when it works. ...	It works well...when it works. All too often I can't log in. Never had this problem with my 360. Supports answer? Unplug it for 5 minutes then try again. Really? If it's a software problem, fix it. If it's a hardware problem, redesign it!!!
5565	__label1__	5	N	Electronics	B0013CC79Q	Pyle Home PWRC61 6.5-Inch Weather Proof 2-Way In-Ceiling / In-Wall Stereo Speakers (Pair)	hide-a-speaker for best results!	Well, we got these installed pretty fast.  I knew we needed to buy a Pyle bracket, and so we did, and the two items came together.  Thank god!  now there is awesome sound in our entertainment room, because there was a large blank spot of sound before.  Now we just adjust the front speaker and let these two overhead ceiling speakers do most of the work directly above us.
11296	__label2__	4	N	Watches	B00PUDMBJU	Timex Women's TW2P653009J Weekender Silver-Tone Watch with Reversible Nylon Band	Cute and Youthful Style	Cute, basic blue with white polka dots, reversible to a solid, navy blue. While not my personal preference,  it is nice for older kids, juniors and teens style wise. Very durable and comfortable..
9081	__label1__	5	N	Tools	B003QTWNTS	Hitachi NT65MA4 1-1/4 Inch to 2-1/2 Inch 15-Gauge Angled Finish Nailer with Air Duster	Nailer	This is pretty good and actually got my dad interested in internet shopping for his own tools. How about that?
14418	__label2__	5	Y	Books	1451679165	Growing Up Duggar	Great book!	Love watching their show and loved this book.  They are an awesome family who have helped so many peopl in so many ways.
1138	__label1__	4	N	Office Products	B0026ICM1E	Sanford Uni-ball KuruToga Mechanical Pencil Starter Set (1751934)	Love durable lead	I like the ergonomics of this pencil. At first I was dismayed with how light it is and it's a bit larger in girth than the Ohto pencil I have used for so long.
9614	__label1__	5	N	Tools	B002L3RUWA	Dremel 710-05 160 Piece Accessory Kit	perfect	Very useful set of pieces for hobby works. There is almost all you need there; it is going to last a long time.
16857	__label2__	4	Y	Home Improvement	B0045LSFBG	Sprite White Bath Ball Filter (White, 1)	Makes me feel better about taking a bath.	I really like this. Seems to stop the chlorine smell and since I take bathes often, knowing the water is not coming straight from the faucet gives me piece of mind. I never thought about what is in the bath water (city water) and even if the bath ball filter doesn't remove most of the chemicals, anything it removes is good enough for me.
